HI,Fort Derussy,0,0,6,0,0
HI,Fort Shafter,0,0,11,34,2
HI,Ft. Shafter,0,0,1,0,0
HI,HILO,0,0,9,22,0
HI,HONOLULU,0,1,17,18,2
HI,Hauula,0,0,0,1,1
HI,Hawaii National Park,0,0,2,2,1
HI,Hickam AFB,0,0,6,3,0
HI,Hickam Afb,0,0,0,1,0
HI,Hickam Air Force Base,0,0,0,12,0
HI,Hilo,0,0,4,5,1
HI,Honokaa,0,0,0,0,1
HI,Honolulu,0,1,184,189,42
HI,KAILUA,0,0,1,0,0
HI,KAMUELA,0,0,0,2,1
HI,KANEOHE,0,0,2,1,0
HI,KAPOLEI,0,0,2,0,0
HI,KEALAKEKUA,0,0,0,6,0
HI,Kahului,0,0,1,0,2
HI,Kailua,0,0,15,4,0
HI,Kailua Kona,0,0,6,0,1
HI,Kamuela,0,0,2,3,0
HI,Kanehoe Bay Marine C,0,0,2,1,0
HI,Kaneohe,0,0,3,9,0
HI,Kapaa,0,2,0,0,0
HI,Kapolei,0,0,6,0,0
HI,Keaau,0,0,1,0,0
HI,Kealakekua,0,0,0,3,0
HI,Kekaha,0,0,1,0,0
HI,Kihei,0,0,2,2,0
HI,Kipahulu,0,0,0,1,0
HI,Kokee,0,0,4,0,0
HI,Koloa,0,0,5,0,0
HI,Kula,0,0,0,1,0
HI,Kunia,0,0,3,0,0
HI,LAHAINA,0,0,2,0,0
HI,LIHUE,0,0,1,2,0
HI,Lahaina,0,0,1,0,0
HI,Lihue,0,0,6,4,1
HI,Mililani,0,0,3,0,1
HI,OAHU,0,0,2,1,0
HI,PEARL HARBOR,0,0,3,3,0
HI,Paauilo,0,1,0,0,0
HI,Pearl City,0,0,1,2,0
HI,Pearl Harbor,0,0,6,13,0
HI,Pukalani,0,0,0,0,1
HI,Schofield Barracks,0,0,4,31,5
HI,Tripler Army Medical Center,0,0,9,12,14
HI,WAHIAWA,0,0,0,1,0
HI,WAILUKU,0,0,6,26,2
HI,WAIPAHU,0,0,1,0,0
HI,WHEELER AAF,0,0,1,0,0
HI,WahIawa,0,2,15,10,1
HI,Wahiawa,0,0,10,15,2
HI,Waianae,0,0,0,0,1
HI,Waikoloa,0,0,1,0,0
HI,Wailea,0,0,2,0,0
HI,Wailuku,0,0,4,9,3
HI,Waimea,0,0,0,2,0
HI,Waipahu,0,1,4,2,0
IA,Cherokee,0,0,1,0,0
IA,DES MOINES,0,2,148,175,13
IA,Enterprise,0,0,2,0,0
IA,FAIRFIELD,0,2,6,5,0
IA,Fairfield,0,0,2,1,0
IA,Hamilton,0,0,1,0,0
IA,Jackson County,0,0,0,1,0
IA,Marion,0,0,0,0,1
IA,Centerville,0,0,3,5,0
IA,Corning,0,0,2,0,0
IA,Jefferson,0,0,1,0,0
IA,Malvern,0,0,1,0,0
IA,OSCEOLA,0,1,5,5,1
IA,Osceola,0,0,2,1,0
IA,Central,0,0,0,2,0
IA,OAKLAND,0,0,3,1,1
IA,Oakland,0,0,2,0,0
IA,PLEASANT HILL,0,0,2,1,0
IA,Pleasant Hill,0,0,4,2,0
IA,RIVERSIDE,0,0,3,0,0
IA,Akron,0,0,1,0,0
IA,BURLINGTON,0,1,13,2,0
IA,Burlington,0,0,8,2,0
IA,Central City,0,0,1,0,0
IA,DENVER,0,1,0,0,0
IA,GRAND JUNCTION,0,0,1,1,0
IA,Lake City,0,0,2,0,0
IA,Nationwide,0,0,1,0,0
IA,Superior,0,0,1,0,0
IA,THORNTON,0,0,1,0,0
IA,Thornton,0,0,1,0,0
IA,Washington,0,0,1,1,1
IA,BLOOMFIELD,0,0,0,2,3
IA,CLINTON,0,0,7,0,0
IA,East,0,0,0,0,1
IA,MANCHESTER,0,0,2,5,0
IA,Manchester,0,0,1,1,0
IA,Milford,0,0,3,0,0
IA,NORWALK,0,0,1,0,0
IA,STRATFORD,0,0,1,0,0
IA,Wilton,0,0,0,0,2
IA,WASHINGTON,0,0,2,0,1
IA,ARCADIA,0,0,1,0,0
IA,DAVENPORT,0,4,39,29,5
IA,Davenport,0,0,26,62,7
IA,Orange City,0,0,1,1,0
IA,PERRY,0,1,0,0,0
IA,Perry,0,0,1,0,0
IA,Dallas,0,0,1,0,0
IA,Dawson,0,0,1,0,0
IA,HAMPTON,0,0,1,0,0
IA,Montezuma,0,0,1,0,0
IA,Shenandoah,0,0,1,6,0
IA,Thompson,0,0,1,0,0
IA,Various,0,0,1,0,0
IA,ACKLEY,0,0,1,0,0
IA,ADAIR,0,0,1,0,0
IA,ADEL,0,1,1,0,0
IA,AKRON,0,0,2,0,0
IA,ALBIA,0,0,0,2,0
IA,ALBION,0,0,1,0,0
IA,ALBURNETT,0,0,1,0,0
IA,ALDEN,0,0,1,0,0
IA,ALEXANDER,0,0,1,0,0
IA,ALGONA,0,0,0,1,0
IA,ALLISON,0,0,1,0,0
IA,ALTON,0,0,1,0,0
IA,ALTOONA,0,0,9,0,0
IA,AMES,0,3,25,19,37
IA,ANAMOSA,0,0,3,0,0
IA,ANKENY,0,0,7,10,0
IA,ARTHUR,0,0,1,1,0
IA,ATLANTIC,0,0,3,1,0
IA,AUDUBON,0,1,1,0,0
IA,Adair,0,0,1,0,0
IA,Albia,0,0,0,3,0
IA,Alburnett,0,0,1,0,0
IA,Algona,0,0,1,2,1
IA,Alleman,0,0,2,0,0
IA,Allison,0,0,1,0,0
IA,Altoona,0,0,1,3,0
IA,Amana,0,0,2,4,0
IA,Ames,0,2,43,25,20
IA,Anamosa,0,0,2,0,0
IA,Ankeny,0,0,9,3,2
IA,Ashton,0,0,3,0,0
IA,Atlantic,0,0,1,1,0
IA,BEDFORD,0,0,1,1,0
IA,BETTENDORF,0,3,13,1,1
IA,BLAIRSTOWN,0,0,2,0,0
IA,BONDURANT,0,1,1,1,0
IA,BOONE,0,0,0,4,0
IA,BRITT,0,0,3,0,1
IA,BROOKLYN,0,0,1,0,0
IA,Baxter,0,0,1,0,0
IA,Belle Plaine,0,0,1,1,0
IA,Bellevue,0,0,0,5,0
IA,Belmond,0,0,1,1,0
IA,Bettendorf,0,0,1,1,1
IA,Bondurant,0,0,1,0,0
IA,Boone,0,0,4,5,0
IA,Boone County,0,0,1,1,1
IA,Britt,0,0,1,0,0
IA,Brooklyn,0,0,3,0,0
IA,Buchanan County,0,0,0,1,0
IA,Buena Vista County,0,0,1,0,0
IA,Buffalo Center,0,0,0,1,0
IA,CALUMET,0,0,2,0,0
IA,CAMANCHE,0,0,2,0,0
IA,CARROLL,0,0,2,2,0
IA,CASCADE,0,0,2,0,0
IA,CEDAR FALLS,0,0,12,18,4
IA,CEDAR RAPID,0,0,1,0,0
IA,CEDAR RAPIDS,0,1,64,51,5
IA,CEDAR RIVER MILL,0,0,0,4,0
IA,CENTERVILLE,0,0,4,1,0
IA,CENTRAL CITY,0,0,1,0,0
IA,CHARITON,0,0,1,0,0
IA,CHARLES CITY,0,1,1,2,0
IA,CHEROKEE,0,1,2,1,0
IA,CLARINDA,0,1,0,1,0
IA,CLEAR LAKE,0,0,5,1,1
IA,CLIVE,0,1,5,5,0
IA,COLUMBUS JUNCTION,0,0,1,0,0
IA,CORALVILLE,0,0,9,3,1
IA,CORNING,0,0,1,0,0
IA,COUNCIL BLUFFS,0,1,11,24,3
IA,CRESCO,0,0,0,3,0
IA,CRESTON,0,0,2,1,0
IA,Camanche,0,0,0,1,0
IA,Carroll,0,0,2,1,0
IA,Cascade,0,0,2,0,2
IA,Casey,0,0,1,0,0
IA,Cedar Falls,0,0,4,17,2
IA,Cedar Rapids,0,1,98,117,6
IA,Chariton,0,0,0,2,0
IA,Cherokee County,0,0,1,0,0
IA,Clear Lake,0,0,1,1,0
IA,Clinton,0,1,8,18,3
IA,Clive,0,0,1,4,0
IA,Columbus Junction,0,0,1,2,0
IA,Conroy,0,0,2,0,0
IA,Coralville,0,0,6,2,1
IA,Council Bluffs,0,1,21,4,2
IA,Counties Across Iowa,0,0,0,2,0
IA,Creston,0,0,0,1,0
IA,DE WITT,0,0,2,0,0
IA,DECORAH,0,0,3,0,1
IA,DELAWARE,0,0,0,1,0
IA,DENISON,0,3,1,0,3
IA,"DES MOINES,",0,0,0,2,0
IA,DES MOINSES,0,0,0,2,0
IA,DUBUQUE,0,9,37,16,5
IA,DUNCOMBE,0,1,1,2,1
IA,DYERSVILLE,0,0,1,0,0
IA,Dallas Center,0,0,1,0,0
IA,Davenport (Quad Cities),0,0,1,0,0
IA,Decorah,0,0,4,0,0
IA,Denison,0,2,2,0,1
IA,Des Moines,0,4,148,167,23
IA,Des Moines & Cedar Rapids,0,0,1,0,0
IA,Dubuque,0,12,82,90,15
IA,Dubuque area,0,0,0,1,0
IA,Dyersville,0,1,5,9,0
IA,Dyersville & Cascade,0,0,0,1,0
IA,EAGLE GROVE,0,0,2,0,0
IA,EDDYVILLE,0,0,3,0,0
IA,ELDORA,0,0,1,0,0
IA,ELDRIDGE,0,0,0,1,0
IA,ELK HORN,0,0,0,0,1
IA,ELK RUN,0,0,1,0,0
IA,ELKADER,0,0,1,0,0
IA,ELLSWORTH,0,0,2,0,0
IA,EPWORTH,0,0,1,0,0
IA,ESSEX,0,0,2,0,0
IA,ESTHERVILLE,0,0,1,5,0
IA,Eagle Grove,0,0,4,0,0
IA,Early,0,0,1,0,0
IA,Eldora,0,0,1,0,0
IA,Elk Horn,0,0,1,0,0
IA,Elkader,0,0,1,0,0
IA,Emmetsburg,0,0,1,2,0
IA,Epworth,0,1,1,0,0
IA,Estherville,0,0,0,3,0
IA,Everly,0,0,1,0,0
IA,FAIRBANK,0,0,1,1,0
IA,FONDA,0,0,1,0,0
IA,FOREST CITY,0,0,1,1,0
IA,FORT DODGE,0,2,32,10,0
IA,FORT MADISON,1,0,6,0,0
IA,Farley,0,0,1,0,0
IA,Fonda,0,0,0,1,0
IA,Fontanelle,0,0,1,2,0
IA,Forest City,0,0,3,0,0
IA,Fort Dodge,0,0,7,4,1
IA,Fort Madison,0,0,4,1,0
IA,Ft. Madison,0,0,3,2,0
IA,GARNER,0,0,7,3,0
IA,GLENWOOD,0,0,1,0,0
IA,GLIDDEN,0,0,1,0,0
IA,GRAETTINGER,0,0,5,0,0
IA,GRIMES,0,0,1,0,0
IA,GRINNELL,0,0,7,0,2
IA,GRUNDY CENTER,0,0,5,0,0
IA,Galva,0,0,1,0,0
IA,Garner,0,0,0,1,0
IA,George,0,0,3,1,0
IA,Gowrie,0,0,2,0,0
IA,Greenfield,0,0,0,2,0
IA,Grinnell,0,0,3,2,1
IA,Griswold,0,0,0,0,1
IA,Guttenberg,0,0,0,1,0
IA,HAMBURG,0,0,0,3,0
IA,HARLAN,0,0,3,1,0
IA,HAWKEYE,0,0,1,0,0
IA,HAZLETON,0,0,1,0,0
IA,HIAWATHA,0,0,1,2,3
IA,HOLSTEIN,0,1,2,1,0
IA,HONEY CREEK,0,0,0,0,1
IA,HUMBOLDT,0,0,2,0,0
IA,HUXLEY,0,0,1,0,0
IA,Hamburg,0,0,0,1,0
IA,Harlan,0,0,1,0,0
IA,Hawarden,0,0,1,0,0
IA,Hedrick,0,0,2,0,0
IA,Henry County,0,0,2,0,0
IA,Hiawatha,0,1,3,0,0
IA,Holstein,0,0,2,3,0
IA,Hospers,0,0,1,0,0
IA,INDEPENDENCE,0,0,3,3,2
IA,INDIANOLA,0,0,1,0,0
IA,IOWA CITY,0,1,90,125,178
IA,IOWA FALLS,0,0,2,0,0
IA,Ida Grove,0,0,1,0,0
IA,Independence,0,0,1,0,0
IA,Indianola,0,0,3,1,0
IA,Iowa City,0,0,14,18,9
IA,Iowa Falls,0,0,9,3,0
IA,JANESVILLE,0,0,1,0,0
IA,JEFFERSON,0,2,1,0,0
IA,JOHNSTON,0,0,8,18,2
IA,Jamaica,0,0,1,0,0
IA,Jewell,0,0,1,0,0
IA,Johnson County,0,0,0,1,0
IA,Johnston,0,0,23,26,8
IA,Jones County,0,0,0,1,0
IA,KALONA,0,0,3,0,0
IA,KEOKUK,0,0,1,0,0
IA,KEOSAUQUA,0,0,2,0,0
IA,KNOXVILLE,0,0,3,1,0
IA,Kalona,0,0,0,3,0
IA,Kingsley,0,0,2,0,0
IA,Knoxville,0,0,1,0,0
IA,LAKE VIEW,0,1,0,0,0
IA,LAMONI,0,0,1,0,0
IA,LE MARS,0,0,10,0,0
IA,LEMARS,0,0,1,0,0
IA,LENOX,0,0,4,0,0
IA,LEON,0,0,2,0,0
IA,LETTS,0,0,1,0,0
IA,Lakota,0,0,1,0,0
IA,Lamoni,0,0,1,1,0
IA,Larchwood,0,0,0,1,1
IA,Le Mars,0,0,2,1,0
IA,Leighton,0,0,1,0,0
IA,Logan,0,0,3,5,0
IA,Lynnville,0,0,1,0,0
IA,MALVERN,0,0,1,0,0
IA,MANNING,0,0,2,0,0
IA,MANSON,0,0,1,0,0
IA,MAQUOKETA,0,0,3,0,0
IA,MARION,0,0,2,0,0
IA,MARSHALLTOWN,0,5,5,11,0
IA,MASON CITY,0,3,18,3,0
IA,MEDIAPOLIS,0,0,1,0,0
IA,MENLO,0,0,2,1,0
IA,MISSOURI VALLEY,0,0,0,2,0
IA,MONONA,0,1,0,0,0
IA,MONTEZUMA,0,0,1,0,0
IA,MONTICELLO,0,1,2,1,0
IA,MOORLAND,0,0,1,4,0
IA,MORNING SUN,0,0,0,0,1
IA,MOUNT PLEASANT,0,0,2,0,0
IA,MUSCATINE,0,0,5,14,1
IA,Malcom,0,0,0,1,0
IA,Manning,0,0,1,0,0
IA,Manson,0,0,1,0,0
IA,Maquoketa,0,0,3,0,0
IA,Marion County,0,0,0,1,0
IA,Marshall County,0,0,2,0,1
IA,Marshalltown,0,0,8,7,0
IA,Mason City,0,3,15,35,3
IA,Mechanicsville,0,0,0,2,0
IA,Minneapolis,0,0,0,1,0
IA,Missouri Valley,0,0,2,0,0
IA,Mt Pleasant,0,0,0,0,1
IA,Muscatine,0,0,4,1,1
IA,Muscatine County,0,0,0,1,0
IA,NEVADA,0,0,3,0,0
IA,NEW HAMPTON,0,0,8,0,0
IA,NEW PROVIDENCE,0,0,2,0,0
IA,NEWTON,0,1,7,2,0
IA,NORA SPRINGS,0,0,1,0,0
IA,NORTH LIBERTY,0,0,3,0,0
IA,Nevada,0,0,1,2,0
IA,New Hampton,0,0,2,15,2
IA,Newell,0,0,0,1,0
IA,Newton,0,0,4,0,0
IA,OELWEIN,0,0,2,0,0
IA,ONAWA,0,0,1,0,0
IA,ORALABOR,0,0,1,0,0
IA,ORANGE CITY,0,0,2,0,0
IA,OSKALOOSA,0,0,3,2,0
IA,OTTUMWA,0,0,10,9,5
IA,Oelwein,0,0,1,0,0
IA,Ogden,0,0,1,0,0
IA,Orient,0,0,1,0,0
IA,Osage,0,0,2,1,0
IA,Oskaloosa,0,0,3,0,0
IA,Oskaloosa campus Department: Information Services,0,0,1,0,0
IA,Ottumwa,0,0,12,13,5
IA,PACIFIC JUNCTION,0,0,1,0,0
IA,PANORA,0,0,0,1,0
IA,PATON,0,0,1,0,0
IA,PAULLINA,0,1,0,0,0
IA,PELLA,0,2,6,5,0
IA,PERCIVAL,0,0,4,0,0
IA,POCAHONTAS,0,0,2,0,0
IA,POSTVILLE,0,0,0,4,0
IA,Pacific Junction,0,0,1,0,0
IA,Palo,0,0,1,9,0
IA,Panora,0,0,2,1,0
IA,Paton,0,0,1,0,0
IA,Pella,0,0,1,5,1
IA,Plymouth County,0,0,0,1,0
IA,Polk County,0,0,7,10,3
IA,Postville,0,0,2,2,0
IA,RALSTON,0,0,4,0,0
IA,RED OAK,0,0,1,0,0
IA,RICEVILLE,0,0,1,0,0
IA,ROBINS,0,0,1,0,0
IA,ROCK RAPIDS,0,0,0,1,0
IA,Ralston,0,0,2,3,0
IA,Red Oak,0,0,3,0,0
IA,Renwick,0,0,2,0,0
IA,Rock Rapids,0,0,0,1,0
IA,Rock Valley,0,0,1,7,1
IA,Ruthven,0,0,1,0,0
IA,SERGEANT BLUFF,0,0,6,5,0
IA,SHEFFIELD,0,0,1,0,0
IA,SHELDON,0,0,4,1,0
IA,SHELL ROCK,0,0,3,1,0
IA,SHENANDOAH,0,0,0,4,0
IA,SIOUX CENTER,0,0,10,9,0
IA,SIOUX CITY,0,1,26,16,0
IA,SPENCER,0,0,3,10,0
IA,SPIRIT LAKE,0,0,0,0,1
IA,ST. ANSGAR,0,0,1,1,0
IA,STORM LAKE,0,0,2,0,0
IA,STORY CITY,0,0,0,0,2
IA,SUPERIOR,0,0,1,1,0
IA,SWEA CITY,0,0,1,0,0
IA,Saint Ansgar,0,0,1,1,0
IA,Select Hospital Davenport,0,0,0,1,0
IA,Sergeant Bluff,0,0,2,5,0
IA,Sheldon,0,0,4,1,0
IA,Sigourney,0,0,0,1,0
IA,Sioux Center,0,0,2,5,0
IA,Sioux City,0,1,48,48,2
IA,Spencer,0,0,1,1,1
IA,Spirit Lake,0,0,6,0,0
IA,St. Ansgar,0,0,4,0,0
IA,Stanhope,0,0,1,0,0
IA,State Center,0,0,1,0,0
IA,Storm Lake,0,0,4,2,0
IA,Story County,0,0,0,1,1
IA,Sumner,0,0,1,0,0
IA,TAMA,0,0,1,0,0
IA,TIFFIN,0,0,1,0,0
IA,TRAER,0,0,2,0,0
IA,TREYNOR,0,0,0,2,0
IA,Truro,0,0,1,0,0
IA,URBANA,0,0,1,0,0
IA,URBANDALE,0,0,11,26,3
IA,Urbandale,0,6,12,17,4
IA,VAN HORNE,0,0,1,0,0
IA,VINTON,0,0,1,0,0
IA,Van Horne,0,0,1,0,0
IA,Vinton,0,0,1,0,0
IA,W DES MOINES,0,0,1,0,0
IA,W Des Moines,0,0,1,0,0
IA,WALKER,0,0,0,1,0
IA,WALL LAKE,0,0,1,0,0
IA,WATERLOO,0,0,28,30,3
IA,WAUKON,0,1,0,0,0
IA,WAVERLY,0,0,2,2,0
IA,WEBSTER CITY,0,0,2,2,0
IA,WELLMAN,0,0,0,0,3
IA,WEST BEND,0,0,1,2,0
IA,WEST BRANCH,0,0,1,1,0
IA,WEST BURLINGTON,0,0,3,6,0
IA,WEST DES MOINES,0,1,41,95,0
IA,WEST LIBERTY,0,0,2,2,0
IA,WEST UNION,0,0,0,1,2
IA,WINTERSET,0,0,0,1,0
IA,Walcott,0,0,2,0,0
IA,Waterloo,0,0,33,35,4
IA,Waukee,0,0,2,0,0
IA,Waverly,0,0,2,1,1
IA,Webster City,0,0,0,1,0
IA,West Burlington,0,0,5,35,1
IA,West Des Moines,0,0,55,60,5
IA,West Liberty,0,0,3,1,0
IA,West Union,0,0,1,3,0
ID,TROY,0,1,0,0,0
ID,Harrison,0,0,1,0,0
ID,Mountain Home,0,0,13,0,1
ID,Downey,1,0,0,0,0
ID,Eagle,0,2,1,0,0
ID,Hayden,0,0,3,0,0
ID,Virtual,0,0,1,0,0
ID,Garden City,0,0,4,0,0
ID,Bellevue,0,0,1,0,0
ID,Cascade,0,0,6,0,0
ID,Ahsahka,0,0,1,4,0
ID,American Falls,0,0,3,0,0
ID,Ammon,0,1,0,0,0
ID,BLACKFOOT,0,0,1,0,0
ID,BOISE,0,1,22,10,11
ID,BURLEY,0,0,0,1,1
ID,Blackfoot,0,3,7,2,1
ID,Boise,0,14,338,426,27
ID,Boise City,0,0,0,2,2
ID,"Boise, Coeur d'Alene",0,0,1,0,0
ID,Bonners Ferry,0,2,0,6,0
ID,Bovill,0,0,4,0,0
ID,Bruneau,0,0,10,0,0
ID,Burley,0,3,11,8,1
ID,CALDWELL,0,0,1,0,0
ID,COEUR D ALENE,0,0,1,2,0
ID,COEUR D'ALENE,0,0,0,1,0
ID,Caldwell,0,1,8,12,1
ID,Cambridge,0,0,1,0,0
ID,Chubbuck,0,0,0,0,3
ID,Coeur D Alene,0,0,0,1,0
ID,Coeur D'Alene,0,0,1,1,0
ID,Coeur d Alene,0,0,2,1,0
ID,Coeur d'Alene,0,1,18,5,6
ID,Council,0,0,10,0,0
ID,Dubois,0,0,9,0,0
ID,EAGLE,0,0,1,2,0
ID,EMMETT,0,0,1,1,0
ID,Emmett,0,0,0,1,0
ID,FRUITLAND,0,0,0,2,0
ID,Fort Hall,0,0,1,0,0
ID,Fruitland,0,0,2,1,0
ID,GARDEN CITY,0,0,2,0,0
ID,Gooding,0,0,2,2,0
ID,HAILEY,0,0,0,1,0
ID,HAYDEN,0,0,0,2,1
ID,Hailey,0,2,1,2,0
ID,IDAHO FALLS,0,0,13,2,0
ID,Idaho City,0,0,6,0,0
ID,Idaho Falls,0,1,55,52,10
ID,Irwin,0,0,2,0,0
ID,Jerome,0,0,2,1,0
ID,KEBON JERUK JAKARTA BARAT,0,0,0,1,0
ID,KETCHUM,0,0,3,5,0
ID,Kamiah,0,0,0,1,0
ID,Karcher Clinic Nampa Idaho,0,0,1,0,0
ID,Ketchum,0,0,1,0,0
ID,Kooskia,0,0,0,3,0
ID,LEWISTON,0,2,0,0,1
ID,Lapwai,0,0,2,1,1
ID,Lewiston,0,1,23,27,1
ID,Lowman,0,0,6,0,0
ID,MERIDIAN,0,2,7,1,1
ID,MOSCOW,0,0,4,3,0
ID,MOUNTAIN HOME AIR FORCE BASE,0,0,1,0,0
ID,McCall,0,0,1,1,0
ID,Meridian,0,3,53,12,3
ID,Moscow,0,1,8,3,4
ID,Mountain Home AFB,0,0,0,0,1
ID,Mountain Home Afb,0,0,1,0,0
ID,NAMPA,0,0,7,0,1
ID,Nampa,1,1,43,10,3
ID,New Meadows,0,0,16,0,0
ID,New Plymouth,1,0,0,0,0
ID,Orofino,0,0,10,1,24
ID,PAYETTE,0,0,3,0,0
ID,POCATELLO,0,2,4,1,1
ID,PONDERAY,0,0,0,0,1
ID,POST FALLS,0,0,0,0,1
ID,Paul,0,0,0,2,0
ID,Payette,0,1,2,2,1
ID,Pocatello,0,1,62,43,62
ID,"Pocatello, ID",0,0,2,0,0
ID,Post Falls,0,1,5,0,0
ID,Powell,0,0,2,0,0
ID,RATHDRUM,0,0,1,0,0
ID,REXBURG,0,0,2,2,0
ID,RIGBY,0,1,0,0,0
ID,Rathdrum,0,0,1,0,0
ID,Rexburg,0,0,4,1,1
ID,Rigby,0,0,2,2,0
ID,Rupert,1,0,0,0,0
ID,SAGLE,0,1,0,0,0
ID,SALMON,0,0,0,1,0
ID,SANDPOINT,0,0,9,17,1
ID,SPRINGFIELD,0,0,0,1,0
ID,ST MARIES,0,0,1,0,0
ID,STAR,0,1,0,0,0
ID,Sagle,0,0,0,1,0
ID,Saint Maries,0,0,1,0,0
ID,Salmon,0,0,1,11,0
ID,Sandpoint,0,0,5,10,2
ID,Shelley,0,0,0,2,0
ID,Silverton,0,0,3,3,0
ID,Soda Springs,0,0,0,3,1
ID,St Maries,0,0,1,1,0
ID,St. Maries,0,1,0,4,0
ID,TWIN FALLS,0,1,13,5,2
ID,Twin Falls,1,2,31,24,5
ID,"Twin Falls, Idaho",0,0,0,1,0
ID,Twin falls,0,0,1,0,0
ID,Weiser,0,0,6,0,0
ID,Wendell,0,1,0,0,0
ID,boise,0,0,1,0,0
ID,burley,0,0,0,1,0
ID,idaho Falls,0,0,1,0,0
ID,idaho falls,0,0,1,0,0
ID,sandpoint,0,0,0,1,0
IL,Cordova,0,0,3,1,0
IL,Galena,0,3,1,0,0
IL,Petersburg,0,0,1,0,0
IL,Alton,0,0,5,27,7
IL,Ashland,0,0,1,0,0
IL,Auburn,0,0,0,1,0
IL,Camden,0,0,1,0,0
IL,Collinsville,0,0,6,0,0
IL,DECATUR,0,0,1,6,0
IL,Decatur,0,0,20,27,11
IL,FAIRFIELD,0,0,0,0,1
IL,Geneva,0,1,9,5,0
IL,HOMEWOOD,0,0,4,0,6
IL,Hamilton,0,0,0,1,0
IL,Homewood,0,0,19,5,1
IL,Jacksonville,0,0,1,0,1
IL,Lincoln,0,0,9,10,0
IL,Louisville,0,0,2,0,0
IL,Madison,0,0,1,0,0
IL,Marion,0,1,8,3,1
IL,Montgomery,0,0,4,3,0
IL,Morris,0,0,6,10,0
IL,Roanoke,0,0,4,0,0
IL,TROY,0,0,1,0,0
IL,Winfield,0,0,0,1,0
IL,Benton,0,0,0,1,0
IL,Charleston,0,1,3,0,0
IL,FAYETTEVILLE,0,0,1,0,0
IL,Harrisburg,0,0,1,2,0
IL,JACKSONVILLE,0,0,6,1,0
IL,Marshall,0,0,1,0,0
IL,Nashville,0,0,4,1,0
IL,Field Rep 002,0,0,0,3,0
IL,PEORIA,0,0,10,11,0
IL,Peoria,0,0,104,197,13
IL,STATE,0,0,0,0,2
IL,Antioch,0,0,1,0,0
IL,Bloomington,0,0,37,103,1
IL,Burbank,0,0,1,2,0
IL,Byron,0,0,3,3,1
IL,Central,0,0,0,0,1
IL,DIXON,0,0,0,2,0
IL,Danville,0,0,14,10,4
IL,Dixon,0,0,7,4,3
IL,Highland,0,0,0,3,0
IL,Highland Park,0,0,3,3,0
IL,LAKE FOREST,0,0,8,17,1
IL,Lake Forest,0,0,8,27,3
IL,Mendota,0,0,2,1,1
IL,Oak Park,0,0,2,0,1
IL,Princeton,0,0,3,2,2
IL,QUINCY,0,1,1,3,0
IL,Roseville,0,0,1,0,0
IL,Schenectady,0,0,0,0,1
IL,Venice,0,0,2,0,0
IL,Wilmington,0,0,0,0,1
IL,AURORA,0,0,2,1,2
IL,Aurora,0,0,25,25,4
IL,Carbondale,0,0,1,4,6
IL,Genoa,0,0,2,0,0
IL,STERLING,0,7,3,0,1
IL,Sterling,0,0,0,0,2
IL,Washington,0,0,1,1,0
IL,Brookfield,0,0,1,0,0
IL,Chicago,0,9,688,1267,244
IL,Darien,0,0,0,1,0
IL,Plainfield,0,0,1,1,0
IL,UNITED STATES ANY CITY,0,0,1,0,0
IL,Union,0,0,1,0,0
IL,Winchester,0,0,1,0,0
IL,Freeport,0,0,2,2,1
IL,Quincy,0,0,9,2,2
IL,Canton,0,0,1,1,3
IL,Forest Park,0,0,1,1,0
IL,Franklin,0,0,0,0,2
IL,Rochelle,0,0,2,0,0
IL,Sparta,0,0,0,0,1
IL,Springfield,0,3,83,83,11
IL,Thomson,0,0,1,0,0
IL,Woodstock,0,0,4,6,0
IL,Adair,0,0,1,0,0
IL,Clinton,0,0,3,2,0
IL,Knoxville,0,0,1,0,0
IL,MARION,0,0,4,1,0
IL,Minneapolis,0,0,0,2,0
IL,URBANA,0,0,0,19,0
IL,Waterloo,0,0,2,0,0
IL,SPRINGFIELD,0,1,22,33,2
IL,212 S. Marion Street Suite 11,0,0,0,0,1
IL,828 Lake Zurich,0,0,1,0,0
IL,833 Chicago,0,0,0,0,1
IL,840 Crystal Lake,0,0,1,0,0
IL,846 Tinley Park,0,0,0,0,1
IL,850 Bourbonnais,0,0,0,0,1
IL,ABBOTT PARK,0,0,2,13,0
IL,ADDISON,0,0,2,0,0
IL,ALGONQUIN,0,0,1,0,0
IL,ALSIP,0,0,3,0,0
IL,AMF O'Hare,0,0,2,0,0
IL,ARLINGTON HEIGHTS,0,1,3,0,0
IL,ARLINGTON HTS,0,0,3,0,0
IL,Abbott Labs,0,0,0,1,0
IL,Abbott Park,0,1,14,55,18
IL,Addison,0,0,1,1,2
IL,Albion,0,0,2,3,0
IL,Aledo,0,0,1,0,0
IL,Algonquin,0,0,0,0,1
IL,Allendale,0,0,1,0,0
IL,Alsip,0,0,10,3,0
IL,Anna,0,0,1,1,0
IL,Annawan,0,0,1,0,0
IL,Arlington Heights,0,0,25,42,8
IL,Arlington Hgt,0,0,2,0,0
IL,Arlington Hts,0,0,3,0,0
IL,Arthur,0,0,0,1,0
IL,"Aurora, IL",0,0,0,1,1
IL,BARRINGTON,0,0,1,0,0
IL,BARTLETT,0,0,0,1,0
IL,BATAVIA,0,0,0,2,0
IL,BEARDSTOWN,0,0,2,0,0
IL,BEDFORD PARK,0,0,2,0,0
